Date,Price,Open,High,Low,Vol.,Change%,PriceBIST
04/18/2017,4.482,4.388,4.490,4.380,29.87M,2.33%,90653.80
04/19/2017,4.506,4.490,4.585,4.474,59.25M,0.54%,91373.78
04/20/2017,4.569,4.537,4.569,4.490,45.19M,1.40%,90804.13
04/21/2017,4.600,4.671,4.703,4.593,69.20M,0.68%,92039.38
04/24/2017,4.742,4.640,4.774,4.608,52.42M,3.09%,92423.93
04/25/2017,4.884,4.766,4.892,4.711,62.21M,2.99%,93802.81
04/26/2017,4.994,4.884,5.018,4.868,55.91M,2.25%,94634.91
04/27/2017,5.073,5.018,5.097,4.978,63.47M,1.58%,94522.34
04/28/2017,5.128,5.097,5.199,5.042,41.51M,1.08%,94282.48
05/02/2017,5.049,5.120,5.144,5.026,40.21M,-1.54%,94655.31
05/03/2017,4.986,5.049,5.097,4.955,23.42M,-1.25%,94355.91
05/04/2017,4.978,4.994,5.042,4.939,15.81M,-0.16%,93862.74
05/05/2017,4.978,4.939,5.002,4.892,26.37M,0.00%,93038.49
05/08/2017,4.963,5.002,5.010,4.931,19.31M,-0.30%,93928.39
05/09/2017,5.191,4.947,5.191,4.947,37.55M,4.59%,93832.70
05/10/2017,5.175,5.160,5.238,5.144,59.37M,-0.31%,95323.38
05/11/2017,5.168,5.183,5.278,5.120,33.01M,-0.14%,96194.20
05/12/2017,5.081,5.183,5.238,5.049,29.39M,-1.68%,95114.06
05/15/2017,5.073,5.120,5.136,5.057,19.29M,-0.16%,94996.35
05/16/2017,5.065,5.089,5.104,5.034,18.14M,-0.16%,95587.75
05/17/2017,5.042,5.042,5.120,5.002,25.39M,-0.45%,96161.50
05/18/2017,5.049,5.026,5.104,4.994,20.56M,0.14%,95724.95
05/22/2017,5.183,5.081,5.191,5.081,23.41M,2.65%,95147.34
05/23/2017,5.160,5.175,5.231,5.128,23.76M,-0.44%,96400.03
05/24/2017,5.112,5.144,5.191,5.104,18.81M,-0.93%,97717.48
05/25/2017,5.160,5.120,5.199,5.089,18.39M,0.94%,98313.77
05/26/2017,5.104,5.160,5.175,5.081,15.81M,-1.09%,97712.94
05/29/2017,5.104,5.120,5.160,5.104,7.70M,0.00%,97533.28
05/30/2017,5.104,5.112,5.136,5.073,9.13M,0.00%,97725.95
05/31/2017,5.034,5.136,5.136,5.018,17.72M,-1.37%,97347.63
06/01/2017,5.002,5.042,5.049,4.955,20.37M,-0.64%,97541.58
06/02/2017,5.183,5.034,5.199,5.026,33.23M,3.62%,97365.79
06/05/2017,5.120,5.191,5.199,5.097,15.49M,-1.22%,98867.90
06/06/2017,5.089,5.120,5.120,5.049,15.46M,-0.61%,98191.97
06/07/2017,5.026,5.073,5.128,5.018,23.81M,-1.24%,98331.54
06/08/2017,5.049,5.057,5.089,5.049,16.76M,0.46%,97616.52
06/09/2017,5.073,5.065,5.136,5.065,17.75M,0.48%,97977.54
06/12/2017,5.168,5.081,5.215,5.081,20.17M,1.87%,98942.87
06/13/2017,5.073,5.183,5.231,5.065,25.44M,-1.84%,99442.11
06/14/2017,5.026,5.089,5.097,5.026,18.52M,-0.93%,99299.67
06/15/2017,5.073,5.026,5.104,4.986,21.80M,0.94%,99636.27
06/16/2017,4.994,5.065,5.097,4.971,17.07M,-1.56%,98737.01
06/19/2017,5.002,5.026,5.049,4.978,14.32M,0.16%,98192.55
06/20/2017,5.002,5.034,5.073,4.994,10.41M,0.00%,99332.13
06/21/2017,5.144,5.002,5.144,4.963,23.36M,2.84%,99269.27
06/22/2017,5.089,5.152,5.175,5.065,15.95M,-1.07%,99390.12
06/23/2017,5.112,5.089,5.144,5.089,12.31M,0.45%,100072.15
06/28/2017,5.364,5.144,5.372,5.120,38.23M,4.93%,99638.65
06/29/2017,5.498,5.372,5.561,5.349,28.04M,2.50%,100617.69
06/30/2017,5.553,5.475,5.609,5.412,26.22M,1.00%,100190.32
07/03/2017,5.577,5.546,5.601,5.498,15.61M,0.43%,100440.39
07/04/2017,5.538,5.546,5.569,5.490,15.91M,-0.70%,100522.30
07/05/2017,5.632,5.538,5.679,5.530,26.34M,1.70%,101207.79
07/06/2017,5.561,5.640,5.695,5.553,20.29M,-1.26%,100744.45
07/07/2017,5.561,5.585,5.656,5.561,10.48M,0.00%,100627.01
07/10/2017,5.750,5.624,5.790,5.624,15.54M,3.40%,100084.37
07/11/2017,5.837,5.766,5.892,5.758,25.21M,1.51%,101097.16
07/12/2017,5.939,5.869,5.939,5.821,14.37M,1.75%,103182.64
07/13/2017,6.003,5.947,6.042,5.924,15.87M,1.08%,103809.78
07/14/2017,5.979,6.003,6.026,5.947,9.16M,-0.40%,104210.22
07/17/2017,5.995,5.995,6.034,5.963,10.57M,0.27%,105175.73
07/18/2017,5.995,5.995,6.042,5.971,13.22M,0.00%,106217.00
07/19/2017,6.097,6.026,6.097,5.987,25.54M,1.70%,105718.31
07/20/2017,6.026,6.105,6.105,6.026,18.10M,-1.16%,107417.52
07/21/2017,6.247,6.034,6.278,6.003,18.79M,3.67%,106735.56
07/24/2017,6.184,6.286,6.294,6.121,18.36M,-1.01%,106842.79
07/25/2017,6.231,6.192,6.255,6.160,11.62M,0.76%,106710.52
07/26/2017,6.231,6.215,6.286,6.207,12.87M,0.00%,107040.67
07/27/2017,6.286,6.262,6.349,6.239,11.55M,0.88%,107206.16
07/28/2017,6.215,6.278,6.278,6.215,10.00M,-1.13%,108391.71
07/31/2017,6.176,6.223,6.278,6.176,9.01M,-0.63%,107699.72
08/01/2017,6.152,6.192,6.223,6.121,8.28M,-0.39%,107531.44
08/02/2017,6.184,6.184,6.231,6.144,5.56M,0.52%,106147.43
08/03/2017,6.349,6.192,6.349,6.176,19.21M,2.67%,106525.44
08/04/2017,6.452,6.349,6.483,6.349,17.50M,1.62%,107153.78
08/07/2017,6.491,6.483,6.546,6.475,11.32M,0.60%,108545.31
08/08/2017,6.412,6.514,6.538,6.412,10.88M,-1.22%,109781.13
08/09/2017,6.325,6.412,6.522,6.325,22.57M,-1.36%,109639.12
08/10/2017,6.144,6.333,6.420,6.144,16.63M,-2.86%,108714.58
08/11/2017,6.121,6.081,6.160,5.908,21.24M,-0.37%,107800.42
08/14/2017,6.302,6.184,6.302,6.184,12.66M,2.96%,106963.10
08/15/2017,6.026,6.318,6.333,6.010,14.66M,-4.38%,109537.36
08/16/2017,6.176,6.034,6.215,5.845,25.73M,2.49%,106913.26
08/17/2017,6.113,6.231,6.270,6.089,12.63M,-1.02%,106861.99
08/18/2017,6.152,6.081,6.152,5.987,10.32M,0.64%,106825.33
08/21/2017,6.365,6.136,6.428,6.073,24.17M,3.46%,107202.43
08/22/2017,6.436,6.381,6.499,6.325,16.61M,1.12%,108614.87
08/23/2017,6.444,6.428,6.467,6.388,11.19M,0.12%,108594.45
08/24/2017,6.333,6.444,6.483,6.333,9.74M,-1.72%,108952.73
08/25/2017,6.318,6.349,6.412,6.302,7.77M,-0.24%,109153.91
08/28/2017,6.381,6.341,6.381,6.302,8.95M,1.00%,109755.14
08/29/2017,6.396,6.349,6.396,6.333,9.09M,0.24%,110339.99
08/31/2017,6.475,6.412,6.522,6.388,9.89M,1.24%,110423.11
09/05/2017,6.396,6.491,6.514,6.381,10.43M,-1.22%,110010.49
09/06/2017,6.420,6.396,6.475,6.318,16.23M,0.38%,108872.99
09/07/2017,6.420,6.436,6.483,6.381,14.11M,0.00%,109611.79
09/08/2017,6.341,6.420,6.436,6.341,12.69M,-1.23%,109742.95
09/11/2017,6.381,6.373,6.436,6.373,18.97M,0.63%,108451.70
09/12/2017,6.318,6.388,6.404,6.310,18.70M,-0.99%,109458.01
09/13/2017,6.152,6.325,6.349,6.152,21.41M,-2.63%,109129.65
09/14/2017,6.286,6.192,6.302,6.168,12.65M,2.18%,108155.53
09/15/2017,6.184,6.302,6.325,6.184,13.54M,-1.62%,108244.22
09/18/2017,6.089,6.207,6.207,6.066,9.17M,-1.54%,107741.70
09/19/2017,5.892,6.089,6.128,5.861,15.56M,-3.24%,106534.60
09/20/2017,5.971,5.924,6.042,5.884,13.13M,1.34%,104917.77
09/21/2017,5.924,5.947,6.003,5.900,9.37M,-0.79%,105323.67
09/22/2017,5.837,5.955,5.963,5.806,10.41M,-1.47%,104001.20
09/25/2017,5.908,5.766,5.908,5.719,13.34M,1.22%,104122.85
09/26/2017,6.192,5.963,6.192,5.947,14.98M,4.81%,102270.17
09/27/2017,6.144,6.215,6.215,6.026,17.23M,-0.78%,103929.33
09/28/2017,6.050,6.144,6.192,6.050,13.95M,-1.53%,101218.30
09/29/2017,6.089,6.058,6.152,6.034,13.68M,0.64%,102651.10
10/02/2017,6.239,6.089,6.286,6.089,11.97M,2.46%,102907.73
10/03/2017,6.459,6.247,6.459,6.247,19.90M,3.53%,103930.67
10/04/2017,6.341,6.467,6.491,6.310,12.13M,-1.83%,103907.57
10/05/2017,6.412,6.349,6.459,6.341,10.04M,1.12%,104547.86
10/06/2017,6.388,6.381,6.420,6.341,8.04M,-0.37%,104334.31
10/09/2017,6.341,6.294,6.388,6.097,18.55M,-0.74%,104137.48
10/10/2017,6.436,6.396,6.475,6.325,11.14M,1.50%,101298.00
10/11/2017,6.365,6.412,6.459,6.357,12.64M,-1.10%,103394.00
10/12/2017,6.664,6.428,6.664,6.428,24.77M,4.70%,103816.04
10/13/2017,6.688,6.672,6.790,6.656,15.43M,0.36%,105932.25
10/16/2017,6.672,6.719,6.798,6.672,15.25M,-0.24%,106225.69
10/17/2017,6.648,6.688,6.759,6.617,11.63M,-0.36%,106474.46
10/18/2017,6.585,6.688,6.696,6.585,12.87M,-0.95%,106990.87
10/19/2017,6.664,6.609,6.680,6.593,6.99M,1.20%,106926.39
10/20/2017,6.680,6.696,6.735,6.656,17.08M,0.24%,108433.55
